latitude,longitude,fid (int),XTRID (string),BAUART (string),BAUJAHR (string),BAULEITER (string),BEMERKUNG (string),BETREIBER (string),BETRIEBSFÜ (string),DARSTELLUN (int),DREHMOMENT (float),EIGENTÜMER (string),EINBAUJAHR (string),ENTLÜFTUNG (string),FABRIKATTY (string),FUNKTIONSP (string),GSP_TYP (string),GANGZAHL (float),GEMEINDENA (string),GEMEINDESC (string),HAUSNUMMER (string),HERSTELLER (string),HINWEISSCH (string),ID (float),LAGE_DES_H (string),LAGE_ZUR_L (string),LEISTUNG (float),LEITUNGSFU (string),LOGISCHE_I (string),MATERIAL (string),MAX__BAUTE (string),MAX__SYSTE (string),MESSUNGSAR (string),MONTEUR (string),NENNDRUCK_ (string),NENNWEITE_ (string),NENNWEITE1 (float),NENNWEITE2 (float),NENNWEITE3 (string),NENNWEITE4 (string),NENNWEITE5 (string),NENNWEITE6 (float),NENNWEITE7 (float),NETZBETREI (string),NETZZUGEHÖ (string),NUMMERIERU (string),ORTSTEILNA (string),ORTSTEILSC (string),PRÜFDRUCK_ (string),PRÜFTURNUS (string),PÄCHTER (string),ROHRKENNZA (string),ROHRVERLEG (string),SAP_ID (string),SCHLIEßRIC (string),SCHLÜSSELB (string),SICHERUNGS (string),SKIZZE_POI (float),SONDERFUNK (string),SPÜLTRUPP (string),STATUS (string),STATUS_SEI (string),STRAßENNAM (string),STRAßENSCH (string),SUBCODE (float),SYSTEMBETR (string),TN_PRÜFUNG (string),TN_STATUS (float),TEXT_ID (float),TIEFBAUFIR (string),VERBINDUNG (string),VORSCHIEBE (string),GS_ID (float),RWO_ID (string),ÜBERGANG_A (string)
47.9662698283058,7.92340476080421,49,8513037,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22713 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,29,,,8513037,,auf dem Rohr,0,Hydrantenleitung,ID-8513037,,,,,Statistik 2003 / Ritter,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548241,rechts,038,,787883,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Am Fischbach,0831506422713,0,,BP: OK ÜP: OK,0,2153862,,,ja,0,1780433-972448596-8513040,
47.965907566329,7.92262092599748,50,8513140,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22713 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,55,,,8513140,,auf dem Rohr,0,Versorgungsleitung,ID-8513140,,,,,Statistik 2003 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548242,rechts,040,,787897,Hydrant auf Leitung,,in Betrieb,,Am Fischbach,0831506422713,0,,BP: OK ÜP: OK,0,2153863,,,nein,0,1780433-972601837-8513143,
47.9654829555356,7.92126693981282,51,8513171,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22713 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,56,,,8513171,,auf dem Rohr,0,Versorgungsleitung,ID-8513171,,,,,Statistik 2003 / Ritter,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548243,rechts,036,,787898,Hydrant auf Leitung,,in Betrieb,,Am Fischbach,0831506422713,0,,BP: OK ÜP: OK,0,2153864,,,nein,0,1780433-970307338-8513174,
47.9708445351099,7.95323768908582,52,8227425,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22924 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,10,,,8227425,,auf dem Rohr,0,Versorgungsleitung,ID-8227425,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548151,,370,,748333,Hydrant auf Leitung,,in Betrieb,,Kandelstraße,0831506422924,0,,BP: OK ÜP: OK,0,2153762,,,nein,0,1780439-829949957-8227428,
47.9712947850544,7.95265175980964,53,8169402,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22948 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,20,,,8169402,,Hydrantenleitung,0,Versorgungsleitung,ID-8169402,,,,,,,,0,0,,unbekannt,150,150,0,,VW,EWK Kirchzarten,,,,,,,,100548124,,428,,747405,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Lindenbergstraße,0831506422948,0,,BP: OK ÜP: OK,0,2153735,,,ja,0,1780439-829816831-8169405,
47.971080348904,7.95492729507658,54,9386802,Unterflurhydrant,,,Gemeindeschl.: 5432 Strassenschl.: 22948 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4a,,,9386802,,Hydrantenleitung,0,Versorgungsleitung,ID-9386802,,,,,,,,0,0,,unbekannt,150,150,0,,VW,EWK Kirchzarten,,,,,,,,100548779,,426,,836226,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Lindenbergstraße,0831506422948,0,,BP: OK ÜP: OK,0,2154492,,,ja,0,1780439-829566698-9386805,
47.970248376629,7.95459589107411,55,21194813,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,7a,,,21194813,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-21194813,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100554817,rechts,427,,1718286,Endhydrant bis 1 m,,in Betrieb,,Wilhelm-Schauenberg-Straße,0831506423089,0,,BP: OK ÜP: OK,0,3195887,,,nein,0,1780439-940545848-21194816,
47.9715703568875,7.95110878916926,56,25096601,Unterflurhydrant,,,,,,0,0,,2015/01/01,,,,,0,Kirchzarten,08315064,1x,,,25096601,,auf dem Rohr,0,Versorgungsleitung,ID-25096601,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100661270,rechts,622,,2323972,Hydrant auf Leitung,,in Betrieb,,Erich-Rieder-Straße,0831506422806,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1112405956-25096604,
47.9710432559526,7.9510636866541,57,25097680,Unterflurhydrant,,,,,,0,0,,2015/01/01,,,,,0,Kirchzarten,08315064,10a,,,25097680,,auf dem Rohr,0,Versorgungsleitung,ID-25097680,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100661272,rechts,042,,2323999,Hydrant auf Leitung,,in Betrieb,,Am Fischerrain,0831506422715,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1112757943-25097683,
47.9703887348567,7.9507419070003,58,8201204,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22715 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,5,,,8201204,,auf dem Rohr,0,Versorgungsleitung,ID-8201204,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548132,rechts,044,,747920,Hydrant auf Leitung,,in Betrieb,,Am Fischerrain,0831506422715,0,,BP: OK ÜP: OK,0,2153743,,,nein,0,1780439-1145613597-8201207,
47.9716751080236,7.94740450600505,59,27503935,Unterflurhydrant,,,,,,0,0,,2015/01/01,,,,,0,Kirchzarten,08315064,15,,,27503935,,auf dem Rohr,0,Versorgungsleitung,ID-27503935,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100853137,rechts,625,,2719438,Hydrant auf Leitung,,in Betrieb,,Erich-Rieder-Straße,0831506422806,0,,BP: OK ÜP: OK,0,0,,,nein,0,1793042-630855249-27503938,
47.9715851336129,7.94858120969744,60,27376105,Überflurhydrant,,,,,,0,0,,2020/01/01,,,,,0,Kirchzarten,08315064,15,,,27376105,,Hydrantenleitung,0,Hydrantenleitung,ID-27376105,,,,,,,,102.1999969482,0,,100,100,102.1999969482,0,,VW,EWK Kirchzarten,,,,,,,,100892144,rechts,,,2739223,Hydrant auf Leitung,,in Betrieb,,Erich-Rieder-Straße,0831506422806,1,,BP: OK ÜP: OK,0,0,,,ja,0,1793042-631448994-27376108,
47.9715866567154,7.94856183132945,61,27376113,Unterflurhydrant,,,,,,0,0,,2020/01/01,,,,,0,Kirchzarten,08315064,15,,,27376113,,Hydrantenleitung,0,Hydrantenleitung,ID-27376113,,,,,,,,102.1999969482,0,,100,100,102.1999969482,0,,VW,EWK Kirchzarten,,,,,,,,100892142,rechts,,,2739224,Hydrant auf Leitung,,in Betrieb,,Erich-Rieder-Straße,0831506422806,0,,BP: OK ÜP: OK,0,0,,,ja,0,1793042-631449719-27376116,
47.9716291225259,7.94895384061069,62,25096682,Unterflurhydrant,,,,,,0,0,,2015/01/01,,,,,0,Kirchzarten,08315064,9,,,25096682,,auf dem Rohr,0,Versorgungsleitung,ID-25096682,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100661271,rechts,624,,2323980,Hydrant auf Leitung,,in Betrieb,,Erich-Rieder-Straße,0831506422806,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1112092173-25096685,
47.969141821531,7.94959900607574,63,8201291,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23058 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,37,,,8201291,,auf dem Rohr,0,Versorgungsleitung,ID-8201291,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548135,rechts,528,,747932,Hydrant auf Leitung,,in Betrieb,,Scheffelstraße,0831506423058,0,,BP: OK ÜP: OK,0,2153746,,,nein,0,1780439-1150964587-8201294,
47.9697272312815,7.95033255995044,64,8201235,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22715 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,36,,,8201235,,auf dem Rohr,0,Versorgungsleitung,ID-8201235,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548133,rechts,046,,747924,Hydrant auf Leitung,,in Betrieb,,Scheffelstraße,0831506423058,0,,BP: OK ÜP: OK,0,2153744,,,nein,0,1780439-1145843698-8201238,
47.9695244874739,7.95223169163782,65,8207934,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23094 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,1,,,8207934,,auf dem Rohr,0,Versorgungsleitung,ID-8207934,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548140,rechts,614,,748076,Hydrant auf Leitung,,in Betrieb,,Jakob-Saur-Straße,0831506422918,0,,BP: OK ÜP: OK,0,2153751,,,nein,0,1780439-1148308966-8207937,
47.9695103423676,7.95143399466,66,8201268,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23058 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,50,,,8201268,,auf dem Rohr,0,Versorgungsleitung,ID-8201268,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548134,rechts,526,,747928,Hydrant auf Leitung,,in Betrieb,,Scheffelstraße,0831506423058,0,,BP: OK ÜP: OK,0,2153745,,,nein,0,1780439-1145980218-8201271,
47.9688407688128,7.95232363163476,67,8229345,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23094 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,38,,,8229345,,auf dem Rohr,0,Versorgungsleitung,ID-8229345,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548156,,606,,748554,Hydrant auf Leitung,,in Betrieb,,Zartener Straße,0831506423094,0,,BP: OK ÜP: OK,0,2153767,,,---,0,1780439-946035421-8229348,
47.9688255925007,7.95165635336269,68,8228077,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22800 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,8228077,,auf dem Rohr,0,Versorgungsleitung,ID-8228077,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548153,rechts,174,,748399,Hydrant auf Leitung,,in Betrieb,,Eichendorffstraße,0831506422800,0,,BP: OK ÜP: OK,0,2153764,,,nein,0,1780439-1149164212-8228080,
47.9686772140201,7.95512950883766,69,8209311,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22870 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,8209311,,auf dem Rohr,0,Versorgungsleitung,ID-8209311,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548141,rechts,246,,748216,Hydrant auf Leitung,,in Betrieb,,Hans-Thoma-Straße,0831506422870,0,,BP: OK ÜP: OK,0,2153752,,,nein,0,1780439-944093458-8209314,
47.9693389957376,7.95343739868466,70,8170913,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22918 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,8170913,,auf dem Rohr,0,Versorgungsleitung,ID-8170913,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548127,,368,,747578,Hydrant auf Leitung,,in Betrieb,,Jakob-Saur-Straße,0831506422918,0,,BP: OK ÜP: OK,0,2153738,,,nein,0,1780439-941310241-8170916,
47.968712627653,7.9533775192508,71,8170549,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22874 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,19,,,8170549,,auf dem Rohr,0,Versorgungsleitung,ID-8170549,,,,,Statistik 2002 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548126,rechts,272,,747532,Hydrant auf Leitung,,in Betrieb,,Hebelstraße,0831506422874,0,,BP: OK ÜP: OK,0,2153737,,,nein,0,1780439-945964292-8170552,
47.9680706309722,7.9534371017829,72,8170443,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22874 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,11,,,8170443,,auf dem Rohr,0,Versorgungsleitung,ID-8170443,,,,,Statistik 2002 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548125,rechts,274,,747523,Hydrant auf Leitung,,in Betrieb,,Hebelstraße,0831506422874,0,,BP: OK ÜP: OK,0,2153736,,,nein,0,1780439-947102239-8170446,
47.9679811022114,7.95257693756126,73,8207181,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23094 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,26,,,8207181,,auf dem Rohr,0,Versorgungsleitung,ID-8207181,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548136,,608,,747994,Hydrant auf Leitung,,in Betrieb,,Zartener Straße,0831506423094,0,,BP: OK ÜP: OK,0,2153747,,,---,0,1780439-947026038-8207184,
47.9681625790833,7.95490578022938,74,8199717,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22870 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,5,,,8199717,,auf dem Rohr,0,Versorgungsleitung,ID-8199717,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548131,rechts,248,,747738,Hydrant auf Leitung,,in Betrieb,,Hans-Thoma-Straße,0831506422870,0,,BP: OK ÜP: OK,0,2153742,,,nein,0,1780439-946667973-8199720,
47.9673913285614,7.955142760303,75,8199257,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22864 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,14,,,8199257,,auf dem Rohr,0,Versorgungsleitung,ID-8199257,,,,,Statistik 2002 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548130,rechts,258,,747689,Hydrant auf Leitung,,in Betrieb,,Hansjakobstraße,0831506422864,0,,BP: OK ÜP: OK,0,2153741,,,nein,0,1780439-945312346-8199260,
47.9670639278449,7.95406097819531,76,8171356,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22864 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,4,,,8171356,,auf dem Rohr,0,Versorgungsleitung,ID-8171356,,,,,Statistik 2002 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548128,rechts,260,,747628,Hydrant auf Leitung,,in Betrieb,,Hansjakobstraße,0831506422864,0,,BP: OK ÜP: OK,0,2153739,,,nein,0,1780439-969869714-8171359,
47.9669169951456,7.95312818394064,77,8199045,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23094 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,16,,,8199045,,auf dem Rohr,0,Versorgungsleitung,ID-8199045,,,,,Statistik 2002 / Ritter,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548129,rechts,610,,747661,Hydrant auf Leitung,,in Betrieb,,Zartener Straße,0831506423094,0,,BP: OK ÜP: OK,0,2153740,,,nein,0,1780439-969441468-8199048,
47.9684058479133,7.95100027006264,78,8228497,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23058 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,2,,,8228497,,auf dem Rohr,0,Versorgungsleitung,ID-8228497,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548154,rechts,530,,748445,Hydrant auf Leitung,,in Betrieb,,Scheffelstraße,0831506423058,0,,BP: OK ÜP: OK,0,2153765,,,nein,0,1780439-1151479214-8228500,
47.9677387482407,7.95044023254113,79,8228938,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22702 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,15,,,8228938,,auf dem Rohr,0,Versorgungsleitung,ID-8228938,,,,,,,,65,0,,65,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548155,rechts,002,,748501,Endhydrant bis 4 m,,in Betrieb,,Albert-Schweitzer-Straße,0831506422702,0,,BP: OK ÜP: OK,0,2153766,,,nein,0,1780439-1151919711-8228941,
47.9675598247691,7.95132754144704,80,24640426,Unterflurhydrant,,,,,,0,0,,,,,,,0,Kirchzarten,08315064,9,,,24640426,im Straßenkörper,auf dem Rohr,0,Versorgungsleitung,ID-24640426,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100644234,rechts,003,,2302234,Hydrant auf Leitung,,in Betrieb,,Albert-Schweitzer-Straße,0831506422702,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1150380914-24640429,
47.9667621460285,7.95190744701259,81,27898635,Unterflurhydrant,,,,,,0,0,,2022/03/03,,,,,0,Kirchzarten,08315064,5,,,27898635,,Hydrantenleitung,0,Versorgungsleitung,ID-27898635,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100879515,rechts,613,,2872726,Hydrant auf Leitung,,in Betrieb,,Albert-Schweitzer-Straße,0831506422702,0,,BP: OK ÜP: OK,0,0,,,nein,0,1793042-663591419-27898638,
47.9669255575983,7.95159801226028,82,27898816,Unterflurhydrant,,,,,,0,0,,2022/03/03,,,,,0,Kirchzarten,08315064,5,,,27898816,,auf dem Rohr,0,Versorgungsleitung,ID-27898816,,,,,,,,147.1999969482,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100879516,rechts,615,,2872739,Hydrant auf Leitung,,in Betrieb,,Albert-Schweitzer-Straße,0831506422702,0,,BP: OK ÜP: OK,0,0,,,nein,0,1793042-663640408-27898819,
47.9655005830932,7.95207678806723,83,8496978,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22818 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,13,,,8496978,,auf dem Rohr,0,Versorgungsleitung,ID-8496978,,,,,,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548224,rechts,216,,786621,Hydrant auf Leitung,,in Betrieb,,Friedhofstraße,0831506422818,0,,BP: OK ÜP: OK,0,2153844,,,nein,0,1780439-1158727247-8496981,
47.9661224028777,7.95401632613312,84,8496584,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23094 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,8,,,8496584,,auf dem Rohr,0,Versorgungsleitung,ID-8496584,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548222,rechts,612,,786576,Hydrant auf Leitung,,in Betrieb,,Zartener Straße,0831506423094,0,,BP: OK ÜP: OK,0,2153842,,,---,0,1780439-970259334-8496587,
47.9659591957512,7.95368110496952,85,8496649,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22818 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,2,,,8496649,,auf dem Rohr,0,Versorgungsleitung,ID-8496649,,,,,,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548223,rechts,212,,786581,Hydrant auf Leitung,,in Betrieb,,Friedhofstraße,0831506422818,0,,BP: OK ÜP: OK,0,2153843,,,---,0,1780439-970598459-8496652,
47.9643833862038,7.95379504093069,86,8497507,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22860 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,18,,,8497507,,auf dem Rohr,0,Hydrantenleitung,ID-8497507,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548225,rechts,262,,786676,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Hauptstraße,0831506422860,0,,BP: OK ÜP: OK,0,2153845,,,ja,0,1780439-976387297-8497510,
47.9640764053909,7.95286223510079,87,8499797,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22936 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,5,,,8499797,,auf dem Rohr,0,Hydrantenleitung,ID-8499797,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548226,rechts,400,,786841,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Kirchplatz,0831506422936,0,,BP: OK ÜP: OK,0,2153847,,,ja,0,1780439-976535441-8499800,
47.9647296883216,7.9544858159894,88,8278526,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22818 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,10,,,8278526,,auf dem Rohr,0,Versorgungsleitung,ID-8278526,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548197,rechts,214,,749790,Hydrant auf Leitung,,in Betrieb,,Hauptstraße,0831506422860,0,,BP: OK ÜP: OK,0,2153812,,,nein,0,1780439-975901041-8278529,
47.9646911007221,7.95493190183202,89,8281721,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22940 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,3,,,8281721,,auf dem Rohr,0,Versorgungsleitung,ID-8281721,,,,,,,,150,0,,150,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548205,rechts,412,,750194,Hydrant auf Leitung,,in Betrieb,,Schwarzwaldstraße,0831506423065,0,,BP: OK ÜP: OK,0,2153820,,,nein,0,1780439-975964586-8281724,
47.9641004821757,7.95500084576663,90,8502459,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23065 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,7,,,8502459,,auf dem Rohr,0,Hydrantenleitung,ID-8502459,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548228,rechts,538,,786907,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Schwarzwaldstraße,0831506423065,0,,BP: OK ÜP: OK,0,2153849,,,ja,0,1780439-976066792-8502462,
47.9634004631413,7.95489564457426,91,8280148,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22812 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,17,,,8280148,,auf dem Rohr,0,Versorgungsleitung,ID-8280148,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548204,rechts,188,,749995,Abgesetzter Hydrant > 4 m,,in Betrieb,,Schulhausstraße,0831506423064,0,,BP: OK ÜP: OK,0,2153819,,,ja,0,1780441-579601082-8280151,
47.963422101322,7.95392608608998,92,8502897,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 23065 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,20,,,8502897,,auf dem Rohr,0,Hydrantenleitung,ID-8502897,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548229,rechts,540,,786963,Abgesetzter Hydrant > 4 m,,in Betrieb,,Schwarzwaldstraße,0831506423065,0,,BP: OK ÜP: OK,0,2153850,,,ja,0,1780441-376476621-8502900,
47.9635853299777,7.95279541296878,93,8499987,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22860 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,28,,,8499987,,auf dem Rohr,0,Hydrantenleitung,ID-8499987,,,,,,,,0,0,,unbekannt,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548227,rechts,264,,786861,Abgesetzter Hydrant bis 1 m,,in Betrieb,,Hauptstraße,0831506422860,0,,BP: OK ÜP: OK,0,2153848,,,ja,0,1780441-376506166-8499990,
47.9648662856728,7.95094253429865,94,23328167,Unterflurhydrant,,,,,,0,0,,2011/01/01,,,,,0,Kirchzarten,08315064,12,,,23328167,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-23328167,,,,,,,,73.5999984741,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100561553,rechts,578,,2044114,Hydrant auf Leitung,,in Betrieb,,Talvogteistraße,0831506423080,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1161248619-23328170,
47.963418375267,7.95179050816868,95,8505651,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22816 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,5,,,8505651,,auf dem Rohr,0,Hydrantenleitung,ID-8505651,,,,,,,,80,0,,80,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548234,rechts,210,,787271,Abgesetzter Hydrant bis 4 m,,in Betrieb,,Freiburger Straße,0831506422816,0,,BP: OK ÜP: OK,0,2153855,,,ja,0,1780441-376921734-8505654,
47.9635686574592,7.94964940997207,96,8278137,Unterflurhydrant,,,Gemeindeschl.: 5430 Strassenschl.: 22816 Hausnummer: unset,,,0,0,,,,,,,0,Kirchzarten,08315064,21,,,8278137,,auf dem Rohr,0,Versorgungsleitung,ID-8278137,,,,,,,,100,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100548196,rechts,208,,749742,Hydrant auf Leitung,,in Betrieb,,Freiburger Straße,0831506422816,0,,BP: OK ÜP: OK,0,2153811,,,nein,0,1780441-374868469-8278140,
47.9639734093061,7.94836676401611,97,25557445,Unterflurhydrant,,,,,,0,0,,2017/01/01,,,,,0,Kirchzarten,08315064,2,,,25557445,unbekannt,auf dem Rohr,0,Versorgungsleitung,ID-25557445,,,,,,,,102.1999969482,0,,100,,0,0,,VW,EWK Kirchzarten,,,,,,,,100690460,rechts,171,,2533861,Hydrant auf Leitung,,in Betrieb,,Kirschenhof,0831506422801,0,,BP: OK ÜP: OK,0,0,,,nein,0,1780439-1169443537-25557448,
